sourcePath,sourceRelativePath,sourceSha256,sourceHadNoAlpha,preset,preserveSourceDimensions,targetContentHeight,status,skippedReason,outputPath,outputSha256,sourceSize,sourceBoundingBox,scaleRatio,contentSize,outputSize,outputBoundingBox,contentBoundingBox,bottomCenterAnchor,normalizedPivotX,normalizedPivotY,requestedColors,actualColors,requestedPaletteColorCount,actualPaletteColorCount,opaquePixelCount,transparentPixelCount,sourceUniqueColorEstimate,outputUniqueColorCount,alphaValues,elapsedMilliseconds,warningCodes,errorMessage,algorithmVersion,presetConfigHash,saturationPreset,saturationMultiplier,saturationAdjustedPixelCount,saturationClampedPixelCount
E:\mercenary-rpg\asset_work\character_sources\R_r_foxkin_illusion_sword_kohane_환영검사_코하네_0001_transparent.png,R_r_foxkin_illusion_sword_kohane_환영검사_코하네_0001_transparent.png,e0f25983c46aa9afcf81f7b5bbf8f77c63ebcf4d2342364a09479b38975f849c,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_foxkin_illusion_sword_kohane_환영검사_코하네_0001_transparent.png,0a1b869ccbac24a7e11daa50bf91a47d2abd031c267e3f8f70f68702a763cdf1,"[1664,2432]","[103,16,1478,2411]",1.0,"[1375,2395]","[1386,2406]","[5,7,1379,2401]","[5,7,1379,2401]","[693.0,2401.0]",0.5,0.9979218620116376,16,16,16,16,1280340,2054376,43319,16,"[0,255]",2941.057,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,34198,781
E:\mercenary-rpg\asset_work\character_sources\R_r_foxkin_receipt_trickster_hana_영수증_기만가_하나_0001_transparent.png,R_r_foxkin_receipt_trickster_hana_영수증_기만가_하나_0001_transparent.png,8e4efa49914543d87c9f186156d047efae2fdedd6e70dd6c162fa7548b01ad2f,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_foxkin_receipt_trickster_hana_영수증_기만가_하나_0001_transparent.png,ff287eba169e887c961b9e9c154d90afeb31582f396ac5bf7b3473aaa516f727,"[1664,2432]","[401,6,1382,2428]",1.0,"[981,2422]","[990,2430]","[4,4,982,2426]","[4,4,982,2426]","[495.0,2426.0]",0.5,0.9983539094650206,16,16,16,16,1038840,1366860,46732,16,"[0,255]",2300.093,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,27931,376
E:\mercenary-rpg\asset_work\character_sources\R_r_ghost_archive_whisperer_ren_기록실_속삭임꾼_렌_0001_transparent.png,R_r_ghost_archive_whisperer_ren_기록실_속삭임꾼_렌_0001_transparent.png,5ffb306975247b2ed9b0ed383ce4880bd6579c7f2aa92d3b2205abf81e249864,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_ghost_archive_whisperer_ren_기록실_속삭임꾼_렌_0001_transparent.png,109e1b5cce99753fb7b1649a052a5bb5b6d3665e1602bf405b64f1f009d67dbb,"[1664,2432]","[162,21,1483,2406]",1.0,"[1321,2385]","[1332,2394]","[5,5,1325,2387]","[5,5,1325,2387]","[666.0,2387.0]",0.5,0.9970760233918129,16,16,16,16,1486872,1701936,48939,16,"[0,255]",3298.116,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,39580,109
E:\mercenary-rpg\asset_work\character_sources\R_r_goblin_foreman_gribit_잡역공대장_그리빗_0001_transparent.png,R_r_goblin_foreman_gribit_잡역공대장_그리빗_0001_transparent.png,9697b11a3b2394174293ea0fd3dbc90d8400c7f82a7f3bdb9103b0a64ff294af,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_goblin_foreman_gribit_잡역공대장_그리빗_0001_transparent.png,089d8b2bf036673e23717c62c5bbd7dce823a5ee8068879101baa4603135ac9b,"[1664,2432]","[200,56,1372,2407]",1.0,"[1172,2351]","[1182,2364]","[5,9,1175,2360]","[5,9,1175,2360]","[591.0,2360.0]",0.5,0.9983079526226735,16,16,16,16,1469514,1324734,48265,16,"[0,255]",3113.11,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,39240,1831
E:\mercenary-rpg\asset_work\character_sources\R_r_goblin_stamp_runner_pip_도장_배달꾼_핍_0002_transparent.png,R_r_goblin_stamp_runner_pip_도장_배달꾼_핍_0002_transparent.png,b91011da2ae6910efbd0defe39d87d9dc570d7715a1ea9371832fa32e9bb503f,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_goblin_stamp_runner_pip_도장_배달꾼_핍_0002_transparent.png,bc504fadc15bf03a3b7ecb958e92e02dee1956492545606b63c65641d8419e61,"[1664,2432]","[201,101,1473,2374]",1.0,"[1272,2273]","[1284,2286]","[6,9,1278,2282]","[6,9,1278,2282]","[642.0,2282.0]",0.5,0.9982502187226596,16,16,16,16,1289208,1646016,56240,16,"[0,255]",2863.304,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,34225,2394
E:\mercenary-rpg\asset_work\character_sources\R_r_goblin_waste_sorter_nokki_폐기물_분류원_노키_0001_transparent.png,R_r_goblin_waste_sorter_nokki_폐기물_분류원_노키_0001_transparent.png,46444019138f66aaa345ab0a7b5f7f971a7538eccae6c66cf1d3bc5ad9601123,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_goblin_waste_sorter_nokki_폐기물_분류원_노키_0001_transparent.png,eb3a4ebb02718aa628d0971616e327cc93b2218dcf243ed473c13a1fa4619bf3,"[1664,2432]","[272,49,1344,2418]",1.0,"[1072,2369]","[1080,2382]","[4,9,1076,2378]","[4,9,1076,2378]","[540.0,2378.0]",0.5,0.998320738874895,16,16,16,16,1390620,1181940,67673,16,"[0,255]",2787.856,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,37031,1577
E:\mercenary-rpg\asset_work\character_sources\R_r_golem_file_shelf_no7_파일선반_7호_0001_transparent.png,R_r_golem_file_shelf_no7_파일선반_7호_0001_transparent.png,9bd1627e401bc78ba2db153235771e7c7496d85abe8954ca8bff71351ecf9f56,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_golem_file_shelf_no7_파일선반_7호_0001_transparent.png,2c66a464acf7c4686897fac87225ae0b3d43401404e7dcee405cd0fe02c9b151,"[1664,2432]","[195,135,1398,2376]",1.0,"[1203,2241]","[1212,2250]","[4,5,1204,2243]","[4,5,1204,2243]","[606.0,2243.0]",0.5,0.9968888888888889,16,16,16,16,1461096,1265904,54314,16,"[0,255]",3011.895,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,39522,397
E:\mercenary-rpg\asset_work\character_sources\R_r_golem_fragment_no7_파편병_7호_0001_transparent.png,R_r_golem_fragment_no7_파편병_7호_0001_transparent.png,7168c156383242eaab6811f2457c76f3edaa3e5ceadc0cac94c06ef94e218cad,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_golem_fragment_no7_파편병_7호_0001_transparent.png,3490af31870398d16a1031f0dd122927dbd0c785b886faf2a7de03bd70630b63,"[1664,2432]","[126,137,1575,2335]",1.0,"[1449,2198]","[1458,2208]","[4,6,1450,2202]","[4,6,1450,2202]","[729.0,2202.0]",0.5,0.9972826086956522,16,16,16,16,1573164,1646100,35986,16,"[0,255]",3361.284,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,42374,819
E:\mercenary-rpg\asset_work\character_sources\R_r_golem_repair_core_no12_수리핵_12호_0001_transparent.png,R_r_golem_repair_core_no12_수리핵_12호_0001_transparent.png,17818580a145fd8da926050bb141228f5d17b63d67f4b00a72ef51b29007699c,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_golem_repair_core_no12_수리핵_12호_0001_transparent.png,4896deb566010b8868d25dd2cd443190c6e220b86b263009709b3d0f147423ee,"[1664,2432]","[141,96,1381,2385]",1.0,"[1240,2289]","[1248,2298]","[4,5,1244,2291]","[4,5,1244,2291]","[624.0,2291.0]",0.5,0.9969538729329852,16,16,16,16,1228776,1639128,53070,16,"[0,255]",2659.361,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,32571,310
E:\mercenary-rpg\asset_work\character_sources\R_r_harpy_alarm_crier_nina_경보_외침꾼_니나_0001_transparent.png,R_r_harpy_alarm_crier_nina_경보_외침꾼_니나_0001_transparent.png,1abc27a4aa12f01a15e53683c1c64e3b2b0228a36f0466fa0b7530ea51753180,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_harpy_alarm_crier_nina_경보_외침꾼_니나_0001_transparent.png,ffb78a1897481b366c7d09e07588da9e91bcb195a1f73efa405a7326b8dcbd4c,"[1664,2432]","[50,37,1487,2409]",1.0,"[1437,2372]","[1446,2382]","[4,6,1438,2376]","[4,6,1438,2376]","[723.0,2376.0]",0.5,0.9974811083123426,16,16,16,16,1034388,2409984,50683,16,"[0,255]",2483.858,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,27802,865
E:\mercenary-rpg\asset_work\character_sources\R_r_harpy_feather_sniper_erika_깃털저격수_에리카_0005_transparent.png,R_r_harpy_feather_sniper_erika_깃털저격수_에리카_0005_transparent.png,9bec57b85e16552e7d53d5ff4f012da83b534c1ebd19055a3577cc807cb4a37a,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_harpy_feather_sniper_erika_깃털저격수_에리카_0005_transparent.png,74e2bd3d1697ba64a6500aa2bc45513c7924a9b1a6251f79225eb5195e44ea65,"[1664,2432]","[141,25,1628,2422]",1.0,"[1487,2397]","[1500,2406]","[6,5,1493,2399]","[6,5,1493,2399]","[750.0,2399.0]",0.5,0.9970906068162926,16,16,16,16,1164048,2444952,50241,16,"[0,255]",2646.293,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,30928,452
E:\mercenary-rpg\asset_work\character_sources\R_r_harpy_lancer_kyrie_창기수_키리에_0001_transparent.png,R_r_harpy_lancer_kyrie_창기수_키리에_0001_transparent.png,49187b6939f26fbccb7c0143977e12ef33bf9a791ef09dd1b4363f1b13af7f0b,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_harpy_lancer_kyrie_창기수_키리에_0001_transparent.png,94aa71d1010dc1605f48553041d5e92c8331d5c1771ffca72d5a0e3cf44a6036,"[1664,2432]","[4,9,1660,2428]",1.0,"[1656,2419]","[1668,2430]","[6,7,1662,2425]","[6,7,1662,2425]","[834.0,2425.0]",0.5,0.9979423868312757,16,16,16,16,1145376,2907864,67740,16,"[0,255]",2662.977,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,29832,2325
E:\mercenary-rpg\asset_work\character_sources\R_r_harpy_rooftop_courier_sora_지붕_우편꾼_소라_0001_transparent.png,R_r_harpy_rooftop_courier_sora_지붕_우편꾼_소라_0001_transparent.png,1b77204761cddda9882b095b015aafffee1d88d2db344f74faf8f26145e2a19b,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_harpy_rooftop_courier_sora_지붕_우편꾼_소라_0001_transparent.png,62a312e5af15561c06fc97f0bba477d89c02ad26ba2400d514be6e8583836b09,"[1664,2432]","[138,32,1611,2400]",1.0,"[1473,2368]","[1482,2376]","[4,4,1474,2372]","[4,4,1474,2372]","[741.0,2372.0]",0.5,0.9983164983164983,16,16,16,16,1174140,2347092,58340,16,"[0,255]",2663.954,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,31136,287
E:\mercenary-rpg\asset_work\character_sources\R_r_human_apology_ghostwriter_silvia_사과문_대필가_실비아_0001_transparent.png,R_r_human_apology_ghostwriter_silvia_사과문_대필가_실비아_0001_transparent.png,b0a2265500d54161ba3477c5c381317ee3a08e6266d978d9eb5e90567002486d,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_human_apology_ghostwriter_silvia_사과문_대필가_실비아_0001_transparent.png,1d303d669a8b8d6c43d6318b292a970988bcafe9f55b45af651623bed9d2fbab,"[1664,2432]","[179,0,1327,2432]",1.0,"[1148,2432]","[1158,2442]","[5,6,1151,2436]","[5,6,1151,2436]","[579.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,988596,1839240,23012,16,"[0,255]",2039.776,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,25455,351
E:\mercenary-rpg\asset_work\character_sources\R_r_human_bad_contract_duelist_sion_불량계약_결투사_시온_0001_transparent.png,R_r_human_bad_contract_duelist_sion_불량계약_결투사_시온_0001_transparent.png,ce4ecd921db021f44f28afd29830d25732d8f5b84c09a64504724ba4c66ce07e,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_human_bad_contract_duelist_sion_불량계약_결투사_시온_0001_transparent.png,3063cf6b1ff996a649c14cfb1af2bbd580101c12b413324cb24639862617e012,"[1664,2432]","[18,18,1533,2410]",1.0,"[1515,2392]","[1524,2400]","[4,4,1516,2396]","[4,4,1516,2396]","[762.0,2396.0]",0.5,0.9983333333333333,16,16,16,16,1247064,2410536,43159,16,"[0,255]",2843.642,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,32719,2753
E:\mercenary-rpg\asset_work\character_sources\R_r_human_bandage_auditor_mikaela_붕대_검수원_미카엘라_0001_transparent.png,R_r_human_bandage_auditor_mikaela_붕대_검수원_미카엘라_0001_transparent.png,c8c8afdf7cc187c9499b0f2e5080d5a367df986da7bd6a82634434a4f6710f2a,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_human_bandage_auditor_mikaela_붕대_검수원_미카엘라_0001_transparent.png,8e76905b2a107e0b1bc93bca6c897f33a02d99bc48cbca118b3a6757f47e4ae7,"[1664,2432]","[391,56,1198,2423]",1.0,"[807,2367]","[816,2376]","[4,5,808,2369]","[4,5,808,2369]","[408.0,2369.0]",0.5,0.9970538720538721,16,16,16,16,876456,1062360,32421,16,"[0,255]",1813.929,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,22075,187
E:\mercenary-rpg\asset_work\character_sources\R_r_human_clause_notary_nova_조항_공증인_노바_0001_transparent.png,R_r_human_clause_notary_nova_조항_공증인_노바_0001_transparent.png,a0920217d6977e7b224f8d68a6a51ea9c032de9a5b51402f26f0449d6e3bb259,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_human_clause_notary_nova_조항_공증인_노바_0001_transparent.png,30fba71242137d9c8e4f10d84e730d66c30e4ec4bbe983c84bc0e32eb2efd3d4,"[1664,2432]","[161,73,1528,2395]",1.0,"[1367,2322]","[1380,2334]","[6,8,1373,2330]","[6,8,1373,2330]","[690.0,2330.0]",0.5,0.998286203941731,16,16,16,16,963642,2257278,44438,16,"[0,255]",2238.236,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,24838,460
E:\mercenary-rpg\asset_work\character_sources\R_r_human_complaint_handler_robelin_민원장_처리인_로벨린_0001_transparent.png,R_r_human_complaint_handler_robelin_민원장_처리인_로벨린_0001_transparent.png,f5bb5e6e48066cb99871987dea70cfd462bef1229728016763281e3f4075b283,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_human_complaint_handler_robelin_민원장_처리인_로벨린_0001_transparent.png,9fb4092305a8608499df5416756de8ccda203e99829a35cf2e1c525fae7a1c3c,"[1664,2432]","[136,0,1427,2432]",1.0,"[1291,2432]","[1302,2442]","[5,6,1295,2436]","[5,6,1295,2436]","[651.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,1055808,2123676,41241,16,"[0,255]",2304.473,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,28555,674
E:\mercenary-rpg\asset_work\character_sources\R_r_human_complaint_receptionist_nell_사과문_접수원_넬_0001_transparent.png,R_r_human_complaint_receptionist_nell_사과문_접수원_넬_0001_transparent.png,15ab2c971aebeb4f359993887e57fec9b661322ef712c59af448082767c8c53d,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_human_complaint_receptionist_nell_사과문_접수원_넬_0001_transparent.png,8c848c72cf264ea9d118fff1eaedb6750fc8a3b19294e56978710788805520c7,"[1664,2432]","[170,0,1292,2432]",1.0,"[1122,2432]","[1134,2442]","[6,6,1128,2436]","[6,6,1128,2436]","[567.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,1038240,1730988,42139,16,"[0,255]",2222.811,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,28099,441
E:\mercenary-rpg\asset_work\character_sources\R_r_human_demolition_leader_doyle_철거반장_도일_0001_transparent.png,R_r_human_demolition_leader_doyle_철거반장_도일_0001_transparent.png,4e63f6f2a72450534c6e5f5f491b9dd2956be0364c48d05d67825f1c24f614bf,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_human_demolition_leader_doyle_철거반장_도일_0001_transparent.png,611859b8b6e8f37e983f06d79e4849df5f202cb95da3d71b1bf1535c9122984b,"[1664,2432]","[97,11,1419,2428]",1.0,"[1322,2417]","[1332,2430]","[5,9,1325,2426]","[5,9,1325,2426]","[666.0,2426.0]",0.5,0.9983539094650206,16,16,16,16,1555542,1681218,37999,16,"[0,255]",3204.918,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,40861,751
E:\mercenary-rpg\asset_work\character_sources\R_r_human_drill_instructor_helga_훈련교관_헬가_0001_transparent.png,R_r_human_drill_instructor_helga_훈련교관_헬가_0001_transparent.png,f372e5249694682ed1ef7b2fd42518a054c270347570743b53f41e9db198348c,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_human_drill_instructor_helga_훈련교관_헬가_0001_transparent.png,dff8695513d61f50df1ebec298a7cf8a345bd46e130c07da3f0851c26098113d,"[1664,2432]","[417,0,1434,2432]",1.0,"[1017,2432]","[1026,2442]","[4,6,1018,2436]","[4,6,1018,2436]","[513.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,1199412,1306080,27583,16,"[0,255]",2484.861,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,31582,2419
E:\mercenary-rpg\asset_work\character_sources\R_r_human_field_quartermaster_marlow_야전_보급장교_말로_0001_transparent.png,R_r_human_field_quartermaster_marlow_야전_보급장교_말로_0001_transparent.png,fc1782cad7ad84c846986fc1b13dbc3b016790f4a6b64003aa9ae75ea7932706,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_human_field_quartermaster_marlow_야전_보급장교_말로_0001_transparent.png,c13f2e11957297712e682ea835c4bc68f10db094f675bb30ec854504ecf9c280,"[1664,2432]","[198,18,1476,2412]",1.0,"[1278,2394]","[1290,2406]","[6,8,1284,2402]","[6,8,1284,2402]","[645.0,2402.0]",0.5,0.99833748960931,16,16,16,16,1451916,1651824,45598,16,"[0,255]",3045.447,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,39485,574
E:\mercenary-rpg\asset_work\character_sources\R_r_human_fixer_oscar_영업_브로커_오스카_0001_transparent.png,R_r_human_fixer_oscar_영업_브로커_오스카_0001_transparent.png,a87807c0b31b8e87799ae8b0516d2c13e6f7cc4ee029d4c54ff074ad6d3e27bf,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_human_fixer_oscar_영업_브로커_오스카_0001_transparent.png,bb8bb9d591473b6a2b7c67ba592618a493cc37967d604c8cc7e2da290b89d2ed,"[1664,2432]","[84,0,1561,2418]",1.0,"[1477,2418]","[1488,2430]","[5,8,1481,2426]","[5,8,1481,2426]","[744.0,2426.0]",0.5,0.9983539094650206,16,16,16,16,1598652,2017188,32048,16,"[0,255]",3344.402,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,43023,581
E:\mercenary-rpg\asset_work\character_sources\R_r_human_overtime_clerk_ines_야근_접수원_이네스_0002_transparent.png,R_r_human_overtime_clerk_ines_야근_접수원_이네스_0002_transparent.png,5b45d26fa759521ebb5073b3fee8eeba4c03d8d44788d5c1dd5efcefee6d38be,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_human_overtime_clerk_ines_야근_접수원_이네스_0002_transparent.png,9c90e9e5af487af07bb53a8b4a5d711b879d2aa22ae6deaeb4e7e3e2818e662f,"[1664,2432]","[410,28,1300,2416]",1.0,"[890,2388]","[900,2400]","[5,8,893,2396]","[5,8,893,2396]","[450.0,2396.0]",0.5,0.9983333333333333,16,16,16,16,887148,1272852,38792,16,"[0,255]",1851.606,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,23402,526
E:\mercenary-rpg\asset_work\character_sources\R_r_human_receptionist_maren_접수원_마렌_0001_transparent.png,R_r_human_receptionist_maren_접수원_마렌_0001_transparent.png,1bff3a2bdb8fd1f949ffbe74370584ff3c64a32877491069eb1c594ff985b6a8,False,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_human_receptionist_maren_접수원_마렌_0001_transparent.png,174dcfdb97fe142ebe56f8542096c0c1bd349caac323eb61ed30f684803d0667,"[1664,2432]","[272,0,1196,2432]",1.0,"[924,2432]","[936,2442]","[6,6,930,2436]","[6,6,930,2436]","[468.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,988236,1297476,34960,16,"[0,255]",2062.499,"[""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,26346,347
E:\mercenary-rpg\asset_work\character_sources\R_r_human_sealing_cord_courier_darmel_봉인끈_운반자_다르멜_0001_transparent.png,R_r_human_sealing_cord_courier_darmel_봉인끈_운반자_다르멜_0001_transparent.png,26d179457548d7070735e143d540756d7892247ceda8bbc58047136b6fff8afb,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_human_sealing_cord_courier_darmel_봉인끈_운반자_다르멜_0001_transparent.png,bcb4d5eed6ab6ef99f2fbb6c3e98c2982a680bca021cf2d769e9ab5ca2e2d5fc,"[1664,2432]","[201,28,1415,2404]",1.0,"[1214,2376]","[1224,2388]","[5,8,1217,2384]","[5,8,1217,2384]","[612.0,2384.0]",0.5,0.998324958123953,16,16,16,16,1386900,1536012,46741,16,"[0,255]",2861.897,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,37264,1415
E:\mercenary-rpg\asset_work\character_sources\R_r_human_shield_security_leader_marta_방패_경비반장_마르타_0001_transparent.png,R_r_human_shield_security_leader_marta_방패_경비반장_마르타_0001_transparent.png,c1d0fe2d6c8141972e0487844020926645b4694c8ca6e57a9005ae88284a99a7,False,website_master,True,,PASS,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\R_r_human_shield_security_leader_marta_방패_경비반장_마르타_0001_transparent.png,c5bb8ce51e0f0982d58c314fe1be77d1ab9da82a4eb86d2ca1e33663198e21f8,"[1664,2432]","[136,23,1400,2428]",1.0,"[1264,2405]","[1272,2418]","[4,9,1268,2414]","[4,9,1268,2414]","[636.0,2414.0]",0.5,0.9983457402812241,16,16,16,16,1653210,1422486,32684,16,"[0,255]",3319.244,[],,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,43707,1886
